77.90 	77.90 	78.90 
77.90 	77.90 	79.00 
78.00 	77.90 	79.00 
78.00 	78.00 	79.00 
78.00 	78.00 	79.00 
78.00 	78.00 	79.00 
78.00 	78.00 	79.00 
78.00 	78.10 	79.00 
78.00 	78.10 	79.00 
78.00 	78.10 	79.00 
78.00 	78.20 	79.10 
78.00 	78.20 	79.10 
78.00 	78.20 	79.10 
78.00 	78.30 	79.10 
78.00 	78.30 	79.10 
78.00 	78.30 	79.10 
78.00 	78.30 	79.10 
78.00 	78.40 	79.10 
78.00 	78.40 	79.10 
78.00 	78.40 	79.10 
78.10 	78.50 	79.10 
78.10 	78.50 	79.10 
78.10 	78.50 	79.10 
78.10 	78.50 	79.10 
78.10 	78.60 	79.10 
78.10 	78.60 	79.20 
78.10 	78.60 	79.20 
78.10 	78.60 	79.20 
78.20 	78.70 	79.20 
78.20 	78.70 	79.20 
78.20 	78.70 	79.20 
78.20 	78.70 	79.30 
78.20 	78.70 	79.30 
78.20 	78.70 	79.30 
78.30 	78.70 	79.30 
78.30 	78.70 	79.30 
78.30 	78.70 	79.40 
78.30 	78.70 	79.40 
78.30 	78.70 	79.40 
78.30 	78.70 	79.40 
78.30 	78.80 	79.50 
78.30 	78.80 	79.50 
78.40 	78.80 	79.50 
78.40 	78.80 	79.50 
78.40 	78.80 	79.60 
78.40 	78.80 	79.60 
78.40 	78.80 	79.60 
78.40 	78.80 	79.60 
78.50 	78.80 	79.60 
78.50 	78.90 	79.60 
78.50 	78.90 	79.60 
78.50 	78.90 	79.60 
78.50 	78.90 	79.60 
78.50 	78.90 	79.70 
78.50 	78.90 	79.70 
78.60 	79.00 	79.70 
78.60 	79.00 	79.70 
78.60 	79.00 	79.70 
78.60 	79.00 	79.70 
78.60 	79.00 	79.80 
78.60 	79.10 	79.80 
78.60 	79.10 	79.80 
78.60 	79.10 	79.80 
78.60 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.80 
78.70 	79.10 	79.90 
78.70 	79.10 	79.90 
78.70 	79.10 	79.90 
78.70 	79.10 	79.90 
78.70 	79.20 	79.90 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.00 
78.70 	79.20 	80.10 
78.70 	79.20 	80.10 
78.70 	79.30 	80.10 
78.70 	79.30 	80.10 
78.80 	79.30 	80.10 
78.80 	79.30 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.40 	80.10 
78.80 	79.50 	80.10 
78.90 	79.50 	80.10 
78.90 	79.50 	80.10 
78.90 	79.50 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.60 	80.10 
78.90 	79.70 	80.10 
78.90 	79.70 	80.10 
78.90 	79.70 	80.10 
78.90 	79.70 	80.10 
79.00 	79.80 	80.10 
79.00 	79.80 	80.10 
79.00 	79.80 	80.10 
79.00 	79.80 	80.20 
79.00 	79.80 	80.20 
79.00 	79.80 	80.20 
79.00 	79.80 	80.20 
79.00 	79.80 	80.20 
79.00 	79.90 	80.20 
79.00 	79.90 	80.20 
79.00 	79.90 	80.20 
79.00 	79.90 	80.30 
79.00 	79.90 	80.30 
79.10 	80.00 	80.30 
79.10 	80.00 	80.30 
79.10 	80.00 	80.30 
79.10 	80.10 	80.30 
79.10 	80.10 	80.30 
79.10 	80.10 	80.30 
79.10 	80.10 	80.30 
79.10 	80.20 	80.40 
79.10 	80.20 	80.40 
79.10 	80.20 	80.40 
79.20 	80.20 	80.40 
79.20 	80.20 	80.40 
79.20 	80.20 	80.40 
79.20 	80.20 	80.40 
79.30 	80.30 	80.40 
79.30 	80.30 	80.40 
79.30 	80.30 	80.40 
79.30 	80.30 	80.40 
79.30 	80.30 	80.40 
79.30 	80.40 	80.40 
79.30 	80.40 	80.40 
79.30 	80.40 	80.40 
79.30 	80.40 	80.40 
79.30 	80.40 	80.40 
79.30 	80.40 	80.40 
79.30 	80.50 	80.40 
79.30 	80.50 	80.40 
79.30 	80.50 	80.40 
79.40 	80.50 	80.40 
79.40 	80.50 	80.40 
79.40 	80.50 	80.40 
79.40 	80.50 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.60 	80.40 
79.40 	80.70 	80.40 
79.40 	80.70 	80.40 
79.40 	80.70 	80.50 
79.40 	80.70 	80.50 
79.40 	80.70 	80.50 
79.40 	80.70 	80.50 
79.40 	80.70 	80.50 
79.40 	80.70 	80.50 
79.40 	80.80 	80.50 
79.40 	80.80 	80.50 
79.40 	80.80 	80.50 
79.40 	80.80 	80.50 
79.50 	80.80 	80.50 
79.50 	80.90 	80.50 
79.50 	80.90 	80.50 
79.50 	80.90 	80.50 
79.50 	80.90 	80.50 
79.50 	80.90 	80.50 
79.50 	80.90 	80.60 
79.50 	80.90 	80.60 
79.50 	80.90 	80.60 
79.60 	80.90 	80.60 
79.60 	80.90 	80.60 
79.60 	80.90 	80.60 
79.60 	81.00 	80.60 
79.60 	81.00 	80.60 
79.60 	81.00 	80.60 
79.70 	81.00 	80.60 
79.70 	81.00 	80.60 
79.70 	81.00 	80.60 
79.70 	81.00 	80.60 
79.70 	81.00 	80.60 
79.70 	81.10 	80.60 
79.80 	81.10 	80.60 
79.80 	81.10 	80.60 
79.80 	81.10 	80.70 
79.80 	81.10 	80.70 
79.80 	81.10 	80.70 
79.80 	81.10 	80.70 
79.80 	81.10 	80.70 
79.80 	81.20 	80.70 
79.80 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.20 	80.70 
79.90 	81.30 	80.70 
79.90 	81.30 	80.80 
79.90 	81.30 	80.80 
79.90 	81.30 	80.80 
79.90 	81.30 	80.80 
80.00 	81.30 	80.80 
80.00 	81.30 	80.80 
80.00 	81.30 	80.80 
80.00 	81.30 	80.80 
80.00 	81.30 	80.80 
80.00 	81.40 	80.80 
80.00 	81.40 	80.80 
80.00 	81.40 	80.80 
80.00 	81.40 	80.80 
80.00 	81.40 	80.80 
80.00 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.50 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
79.90 	81.40 	80.90 
80.00 	81.40 	80.90 
80.00 	81.40 	80.90 
80.00 	81.40 	80.90 
80.00 	81.40 	80.90 
80.00 	81.40 	80.90 
80.00 	81.30 	80.90 
80.00 	81.30 	81.00 
80.00 	81.30 	81.00 
80.00 	81.30 	81.00 
80.10 	81.30 	81.00 
80.10 	81.30 	81.00 
80.10 	81.30 	81.00 
80.10 	81.30 	81.00 
80.10 	81.30 	81.10 
80.10 	81.30 	81.10 
80.10 	81.30 	81.10 
80.10 	81.30 	81.10 
80.10 	81.30 	81.20 
80.10 	81.30 	81.20 
80.10 	81.30 	81.20 
80.10 	81.30 	81.20 
80.10 	81.30 	81.30 
80.20 	81.30 	81.30 
80.20 	81.30 	81.30 
80.20 	81.30 	81.30 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.30 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.20 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.30 	81.40 	81.40 
80.40 	81.40 	81.40 
80.40 	81.40 	81.40 
80.40 	81.40 	81.50 
80.40 	81.40 	81.50 
80.40 	81.40 	81.50 
80.40 	81.50 	81.50 
80.40 	81.50 	81.50 
80.40 	81.50 	81.50 
80.40 	81.50 	81.50 
80.40 	81.50 	81.50 
80.40 	81.50 	81.50 
80.50 	81.50 	81.50 
80.50 	81.50 	81.50 
80.50 	81.50 	81.50 
80.50 	81.50 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.60 	81.50 
80.50 	81.70 	81.50 
80.50 	81.70 	81.50 
80.50 	81.70 	81.50 
80.50 	81.70 	81.50 
80.50 	81.70 	81.50 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.50 	81.70 	81.60 
80.60 	81.70 	81.60 
80.60 	81.70 	81.60 
80.60 	81.70 	81.60 
80.60 	81.70 	81.60 
80.60 	81.70 	81.60 
80.60 	81.70 	81.60 
